endTime,artistName,trackName,msPlayed
2020-05-13 23:25,New Friends,Purple Candy,179301
2020-05-13 23:26,HARBOUR,Get You High,47296
2020-05-13 23:26,New Friends,Purple Candy,5589
2020-05-13 23:29,HARBOUR,Get You High,184191
2020-05-13 23:32,Jack Johnson,Upside Down,208653
2020-05-13 23:35,Rex Orange County,Loving Is Easy,155720
2020-05-13 23:38,Grouplove,Welcome to Your Life,227800
2020-05-13 23:39,Rex Orange County,Television / So Far So Good,54644
2020-05-14 04:59,Rex Orange County,Television / So Far So Good,7964
2020-05-14 05:00,Tow'rs,Pink Confetti,21710
2020-05-14 05:02,Gnavis,Underwater.,131526
2020-05-14 05:07,Mumford & Sons,Tompkins Square Park,282229
2020-05-14 05:07,Amilli,Rarri,4179
2020-05-14 05:10,SYML,WDWGILY,4791
2020-05-14 05:10,Jeremy Zucker,better off - filous remix,176346
2020-05-14 05:13,Alec Benjamin,The Book of You & I,207537
2020-05-14 05:16,Rex Orange County,It's Not The Same Anymore,152394
2020-05-14 05:17,Billie Eilish,hostage,3157
2020-05-14 05:17,Alec Benjamin,Let Me Down Slowly,9195
2020-05-14 05:17,Post Malone,A Thousand Bad Times,2786
2020-05-14 05:17,Labrinth,We All Knew,87492
2020-05-14 05:20,Alexander 23,I Hate You So Much,148186
2020-05-14 05:23,Alec Benjamin,1994,184121
2020-05-14 05:26,Lord Huron,The Night We Met,0
2020-05-14 05:26,Lostboycrow,Orange Juice,222679
2020-05-14 05:28,The Beatles,I Will - Remastered 2009,105933
2020-05-14 05:33,alt-J,Ms,27952
2020-05-14 05:33,Rex Orange County,Sycamore Girl,280333
2020-05-14 21:37,alt-J,Ms,719
2020-05-14 21:40,Afrojack,Bringin It Back,161152
2020-05-14 21:44,BENEE,Supalonely,223480
2020-05-14 21:47,The Weeknd,Starboy,230453
2020-05-14 21:50,Meek Mill,Going Bad (feat. Drake),180522
2020-05-14 21:53,Robotaki,Together We're Screwed,196158
2020-05-14 21:56,Petit Biscuit,We Were Young (DROELOE Remix),184362
2020-05-14 22:00,MØ,When I Was Young,219720
2020-05-14 22:03,Nicki Minaj,Yikes,156881
2020-05-14 22:07,Drake,God's Plan,87695
2020-05-14 22:10,Labrinth,Like A Movie,140750
2020-05-14 22:11,Kendrick Lamar,HUMBLE.,62260
2020-05-14 22:14,Corinne Bailey Rae,Put Your Records On,215360
2020-05-14 22:16,XXXTENTACION,Moonlight,135090
2020-05-14 22:19,Rex Orange County,10/10,146093
2020-05-14 22:45,Post Malone,Circles,215280
2020-05-14 22:47,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
2020-05-14 22:50,Jon Bellion,Eyes To The Sky,164706
2020-05-14 22:53,Neon Trees,Everybody Talks,156237
2020-05-15 00:20,Neon Trees,Everybody Talks,21050
2020-05-15 00:20,Rex Orange County,Face to Face,8345
2020-05-15 00:23,The Naked And Famous,Young Blood,207865
2020-05-15 00:23,Beyoncé,Halo,5665
2020-05-15 00:25,Mac Miller,Blue World,120836
2020-05-15 00:26,Kygo,Freedom,16648
2020-05-15 00:29,Ella Eyre,We Don't Have To Take Our Clothes Off,8458
2020-05-15 00:29,Matoma,Sunday Morning (feat. Josie Dunne),186774
2020-05-15 00:30,Alexander 23,Mars,1532
2020-05-15 00:30,Lostboycrow,Devil's in the Backseat,42515
2020-05-15 00:30,BROCKHAMPTON,BLEACH,47368
2020-05-15 00:30,MØ,Beautiful Wreck,1834
2020-05-15 00:33,Billie Eilish,bellyache,179172
2020-05-15 00:37,Billie Eilish,ocean eyes,200379
2020-05-15 00:38,alt-J,In Cold Blood,75837
2020-05-15 00:41,Depeche Mode,Enjoy the Silence - Single Mix,9618
2020-05-15 00:41,Ruel,Dazed & Confused,189608
2020-05-15 00:45,Kodaline,Brother,200749
2020-05-15 00:45,Yoke Lore,Beige,1635
2020-05-15 00:45,Little Image,WORTH IT,3622
2020-05-15 00:45,Dominic Fike,Açaí Bowl,2693
2020-05-15 00:45,courtship.,Sunroof,2321
2020-05-15 00:45,ayokay,Kings of Summer,2693
2020-05-15 00:45,King Princess,1950,6873
2020-05-15 00:46,Aquilo,Now & Here,3529
2020-05-15 00:46,Polo & Pan,Aqualand,40681
2020-05-15 00:48,Lauv,Love Like That,2043
2020-05-15 00:48,Paul McCartney,Maybe I'm Amazed,2321
2020-05-15 00:48,Electric Light Orchestra,Livin' Thing,2229
2020-05-15 00:48,Bryce Vine,Problems (feat. Grady),132539
2020-05-15 00:51,BENEE,Afterlife,211858
2020-05-15 05:04,Dayglow,Can I Call You Tonight?,28309
2020-05-15 05:04,Fitz and The Tantrums,Out of My League,960
2020-05-15 05:06,The Boyboy West Coast,U Was At The Club (Bottoms Up),1173
2020-05-15 05:06,Imagine Dragons,It's Time,1130
2020-05-15 05:06,Rihanna,FourFiveSeconds,3072
2020-05-15 05:06,Drake,Nice For What,4746
2020-05-15 05:06,ILLENIUM,Good Things Fall Apart (with Jon Bellion),4384
2020-05-15 05:06,Drake,In My Feelings,874
2020-05-15 05:06,Drake,In My Feelings,6122
2020-05-15 05:06,Queen,Somebody To Love - 2011 Mix,0
2020-05-15 05:06,Zara Larsson,Never Forget You,1632
2020-05-15 05:07,The Kooks,Naive - The Him Remix,14069
2020-05-15 05:07,Mac Miller,Blue World,6453
2020-05-15 05:07,fun.,Some Nights,2080
2020-05-15 05:07,The Outfield,Your Love,2047
2020-05-15 05:07,Red Hot Chili Peppers,Snow (Hey Oh),1312
2020-05-15 05:07,Travis Scott,SICKO MODE,3285
2020-05-15 05:08,Fountains Of Wayne,Stacy's Mom,8416
2020-05-15 05:08,Hippo Campus,Boyish,4191
2020-05-15 05:09,Cage The Elephant,Cigarette Daydreams,2133
2020-05-15 05:09,Dominic Fike,3 Nights,19733
2020-05-15 05:09,Lorde,Ribs,3232
2020-05-15 05:09,Neon Trees,Animal,2442
2020-05-15 05:09,U2,Beautiful Day,9856
2020-05-15 05:09,Neon Trees,Everybody Talks,1973
2020-05-15 05:09,BØRNS,Electric Love,4757
2020-05-15 05:09,Surfaces,Sunday Best,4416
2020-05-15 05:09,Grouplove,Tongue Tied,373
2020-05-15 05:09,MGMT,Electric Feel,4021
2020-05-15 05:10,Bleachers,I Wanna Get Better,5983
2020-05-15 05:10,Cage The Elephant,Mess Around,14101
2020-05-15 05:10,Foster The People,Don't Stop (Color on the Walls),4330
2020-05-15 05:10,Bazzi,Paradise,4725
2020-05-15 05:10,alt-J,Breezeblocks,4138
2020-05-15 05:10,Fitz and The Tantrums,The Walker,9151
2020-05-15 05:11,Kid Cudi,Pursuit Of Happiness (Nightmare),3360
2020-05-15 05:11,Still Woozy,Goodie Bag,5621
2020-05-15 05:11,Post Malone,Circles,4757
2020-05-15 05:11,Weezer,Island In The Sun,17375
2020-05-15 05:11,The Weeknd,Blinding Lights,2762
2020-05-15 05:11,M.I.A.,Paper Planes,21503
2020-05-15 05:12,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",821
2020-05-15 05:12,Passion Pit,Take a Walk,6346
2020-05-15 05:12,Tame Impala,The Less I Know The Better,3744
2020-05-15 05:12,Foster The People,Pumped Up Kicks,4480
2020-05-15 05:12,Empire of the Sun,Walking On A Dream,11509
2020-05-15 05:12,M83,Midnight City,7103
2020-05-15 05:12,MGMT,Kids,4117
2020-05-15 05:12,Declan McKenna,Brazil,3690
2020-05-15 05:12,Queen,Don't Stop Me Now - 2011 Mix,2826
2020-05-15 05:12,Phoenix,Lisztomania,4000
2020-05-15 05:13,Vampire Weekend,A-Punk,4533
2020-05-15 05:13,WILLOW,Wait a Minute!,2805
2020-05-15 05:13,Foster The People,Sit Next to Me,15754
2020-05-15 05:13,Hippo Campus,Buttercup,5386
2020-05-15 05:13,Matt and Kim,Daylight,18954
2020-05-15 05:13,boy pablo,Feeling Lonely,6880
2020-05-15 05:13,Gotye,Somebody That I Used To Know,2858
2020-05-15 05:13,Passion Pit,Carried Away,2218
2020-05-15 05:14,AJR,Sober Up (feat. Rivers Cuomo),2613
2020-05-15 05:14,Nathaniel Rateliff & The Night Sweats,S.O.B.,4309
2020-05-15 05:14,Two Door Cinema Club,What You Know,5760
2020-05-15 05:14,BANNERS,Someone To You,1674
2020-05-15 05:14,Portugal. The Man,Live in the Moment,2709
2020-05-15 05:15,Lady Gaga,Shallow,693
2020-05-15 05:15,Rihanna,S&M,2293
2020-05-15 05:15,Rihanna,Right Now,1120
2020-05-15 05:15,MKTO,Classic,1642
2020-05-15 05:15,Backstreet Boys,I Want It That Way,3626
2020-05-15 05:15,Hippo Campus,Bambi,1589
2020-05-15 05:15,Shelley FKA DRAM,Broccoli,1823
2020-05-15 05:15,Beck,Up All Night,44896
2020-05-15 05:15,Dominic Fike,3 Nights,1034
2020-05-15 05:15,Tones And I,Dance Monkey,14005
2020-05-15 05:15,SHAED,Trampoline,11189
2020-05-15 05:15,Biz Markie,Just a Friend,1098
2020-05-15 05:15,Hot Chelle Rae,Tonight Tonight,1642
2020-05-15 05:16,Harry Styles,"Sunflower, Vol. 6",9034
2020-05-15 05:16,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,6208
2020-05-15 05:16,Rex Orange County,Television / So Far So Good,5269
2020-05-15 05:16,Vampire Weekend,Sunflower (feat. Steve Lacy),5237
2020-05-15 05:16,Rex Orange County,Sunflower,1205
2020-05-15 05:16,Yung Gravy,Mr. Clean,11765
2020-05-15 05:16,Lady Gaga,Look What I Found,12426
2020-05-15 05:16,Jon Bellion,Eyes To The Sky,4831
2020-05-15 05:16,Twenty One Pilots,Holding on to You,1226
2020-05-15 05:17,fun.,We Are Young (feat. Janelle Monáe),1301
2020-05-15 05:17,Dua Lipa,New Rules,3263
2020-05-15 05:17,Bruno Mars,Finesse,1567
2020-05-15 05:17,Rex Orange County,Never Had The Balls,3071
2020-05-15 05:17,Beyoncé,Halo,3349
2020-05-15 05:17,Billie Eilish,bellyache,1728
2020-05-15 05:17,Wes Walker,Jordan Belfort,5162
2020-05-15 05:17,Rex Orange County,Face to Face,23263
2020-05-15 05:17,Eagles,Hotel California - 2013 Remaster,1738
2020-05-15 05:17,Gucci Mane,Wake Up in the Sky,5365
2020-05-15 05:17,Louis The Child,Better Not (with Wafia),928
2020-05-15 05:17,Arizona Zervas,ROXANNE,9674
2020-05-15 05:18,The Naked And Famous,Young Blood,1088
2020-05-15 05:18,Khalid,Talk (feat. Disclosure),4437
2020-05-15 05:18,Bruno Mars,Treasure,3328
2020-05-15 05:18,Glass Animals,Your Love (Déjà Vu),13951
2020-05-15 05:18,K'NAAN,Wavin' Flag - Coca-Cola® Celebration Mix,4896
2020-05-15 05:18,U2,Beautiful Day,7391
2020-05-15 05:18,The Killers,Mr. Brightside,981
2020-05-15 05:18,Cherub,Doses & Mimosas,778
2020-05-15 05:18,Kacey Musgraves,Velvet Elvis,1749
2020-05-15 05:18,Mike Posner,Cooler Than Me - Single Mix,1120
2020-05-15 05:18,Daryl Hall & John Oates,You Make My Dreams (Come True) - Remastered,4170
2020-05-15 05:18,La Roux,Bulletproof,6965
2020-05-15 05:18,Kacey Musgraves,Butterflies,1450
2020-05-15 05:18,Hippo Campus,Boyish,1024
2020-05-15 05:18,Maroon 5,This Love,1802
2020-05-15 05:18,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",1845
2020-05-15 05:18,Quinn XCII,Walls,5162
2020-05-15 05:19,Fleetwood Mac,Landslide,19690
2020-05-15 05:19,Bryce Vine,Sour Patch Kids,725
2020-05-15 05:19,Sugar Ray,Someday - Remastered,2111
2020-05-15 05:19,fun.,Some Nights,928
2020-05-15 05:19,Rex Orange County,Sunflower,6869
2020-05-15 05:19,Fountains Of Wayne,Stacy's Mom,4405
2020-05-15 05:19,Maroon 5,Sunday Morning,2730
2020-05-15 05:19,Red Hot Chili Peppers,Snow (Hey Oh),2794
2020-05-15 05:19,3OH!3,DONTTRUSTME,5749
2020-05-15 05:20,Imagine Dragons,It's Time,1930
2020-05-15 05:20,BENEE,Supalonely,2912
2020-05-15 05:20,Rihanna,FourFiveSeconds,4885
2020-05-15 05:20,Drake,Nice For What,3594
2020-05-15 05:20,Sigrid,In Vain,11008
2020-05-15 05:20,Labrinth,When I R.I.P.,3253
2020-05-15 05:20,The Outfield,Your Love,4640
2020-05-15 05:20,The Beatles,Day Tripper - Remastered 2015,1141
2020-05-15 05:20,Florence + The Machine,Dog Days Are Over,2165
2020-05-15 05:20,Kendrick Lamar,HUMBLE.,3423
2020-05-15 05:20,John K,if we never met,4885
2020-05-15 05:20,Travis Scott,SICKO MODE,15242
2020-05-15 05:21,What So Not,High You Are,6474
2020-05-15 05:21,Dom Dolla,San Frandisco,6815
2020-05-15 05:21,Death Cab for Cutie,I Dreamt We Spoke Again - Louis the Child Remix,8351
2020-05-15 05:21,The Kooks,Naive,8533
2020-05-15 05:22,Still Woozy,Habit,3328
2020-05-15 05:22,Still Woozy,Lava,4021
2020-05-15 05:22,Still Woozy,Lucy,4458
2020-05-15 05:22,Dominic Fike,Phone Numbers,1941
2020-05-15 05:22,Still Woozy,Goodie Bag,18154
2020-05-15 05:22,Still Woozy,Goodie Bag,938
2020-05-15 05:22,"Tyler, The Creator",See You Again (feat. Kali Uchis),5397
2020-05-15 05:22,Still Woozy,Habit,2794
2020-05-15 05:22,Still Woozy,Maybe She,7360
2020-05-15 05:22,Still Woozy,Foolsong,1269
2020-05-15 05:23,Flume,The Difference,9301
2020-05-15 05:23,Jason Mraz,I'm Yours,5333
2020-05-15 05:23,OneRepublic,Good Life,6250
2020-05-15 05:23,Electric Guest,Oh Devil,14314
2020-05-15 05:23,Plain White T's,Hey There Delilah,18122
2020-05-15 05:24,Jon Bellion,All Time Low,3658
2020-05-15 05:24,Frank Ocean,Ivy,8458
2020-05-15 05:24,Still Woozy,Cooks,10517
2020-05-15 05:24,Aquilo,Thin,20522
2020-05-15 05:24,Koosen,I'm Yours,7285
2020-05-15 05:25,Rex Orange County,Every Way,2560
2020-05-15 05:25,Ryan Beatty,Haircut,21664
2020-05-15 05:25,half•alive,arrow,3797
2020-05-15 05:25,Quinn XCII,Coffee,5141
2020-05-15 05:25,Alexander 23,20 Something,8287
2020-05-15 05:26,Labrinth,Formula,17269
2020-05-15 05:26,Labrinth,WTF Are We Talking For,8512
2020-05-15 05:26,Labrinth,Forever,7338
2020-05-15 05:26,half•alive,arrow,32330
2020-05-15 05:26,Labrinth,We All Knew,6474
2020-05-15 05:27,Labrinth,Forever,38837
2020-05-15 05:27,half•alive,Maybe,5322
2020-05-15 05:27,Oasis,Champagne Supernova - Remastered,5162
2020-05-15 05:28,half•alive,Maybe,12650
2020-05-15 05:28,half•alive,arrow,5888
2020-05-15 05:29,half•alive,Pure Gold,51434
2020-05-15 05:29,Justin Bieber,Intentions,8320
2020-05-15 05:29,Oliver Tree,Alien Boy,12170
2020-05-15 05:29,Cuco,Dontmakemefallinlove,10506
2020-05-15 05:30,Labrinth,Formula,12970
2020-05-15 05:31,Lauv,Love Like That,12298
2020-05-15 05:31,Labrinth,Formula,6421
2020-05-15 05:31,Labrinth,WTF Are We Talking For,64085
2020-05-15 05:31,Justin Bieber,Intentions,3178
2020-05-15 05:31,Electric Guest,Oh Devil,16480
2020-05-15 05:32,Lennon Stella,Fear Of Being Alone,14741
2020-05-15 05:32,Bryce Vine,Problems (feat. Grady),34314
2020-05-15 05:36,Kygo,Remind Me to Forget,21653
2020-05-15 05:36,Matoma,False Alarm,20981
2020-05-15 05:36,Electric Light Orchestra,Livin' Thing,11893
2020-05-15 05:37,KYLE,Don't Wanna Fall In Love,20917
2020-05-15 05:38,blackbear,hot girl bummer,4288
2020-05-15 05:38,Tiësto,Jackie Chan,24266
2020-05-15 05:38,Bad Suns,Cardiac Arrest,6848
2020-05-15 05:38,Cardi B,I Like It,10037
2020-05-15 05:39,BØRNS,Past Lives,8917
2020-05-15 05:39,Bad Suns,Violet,10453
2020-05-15 05:39,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),7125
2020-05-15 05:40,BØRNS,Faded Heart,23743
2020-05-15 05:40,Hippo Campus,baseball,1642
2020-05-15 05:40,Hippo Campus,Way It Goes,1984
2020-05-15 05:40,Hippo Campus,Monsoon,736
2020-05-15 05:40,Hippo Campus,Bambi,3840
2020-05-15 05:40,Hippo Campus,South,1834
2020-05-15 05:40,Hippo Campus,Ease up Kid - Demo,3317
2020-05-15 05:40,Jon Bellion,He Is The Same,17802
2020-05-15 05:40,Hippo Campus,Doubt,2303
2020-05-15 05:41,Two Door Cinema Club,Undercover Martyn,47775
2020-05-15 05:41,Franz Ferdinand,Take Me Out,3189
2020-05-15 05:41,Beach Weather,"Sex, Drugs, Etc.",4693
2020-05-15 05:42,Labrinth,Formula,27669
2020-05-15 05:42,Labrinth,WTF Are We Talking For,1898
2020-05-15 05:42,Lennon Stella,Fear Of Being Alone,853
2020-05-15 05:42,Electric Light Orchestra,Livin' Thing,23861
2020-05-15 05:42,Bryce Vine,Problems (feat. Grady),1280
2020-05-15 05:43,Paul McCartney,Uncle Albert / Admiral Halsey - Medley / Remastered 2012,19573
2020-05-15 05:43,The Beatles,Penny Lane - Stereo Mix 2017,13301
2020-05-15 05:43,Paul McCartney,Maybe I'm Amazed,15232
2020-05-15 05:43,The Beatles,Day Tripper - Remastered 2015,4864
2020-05-15 05:43,The Beatles,Oh! Darling - Remastered 2009,9663
2020-05-15 05:44,Louis The Child,Big Time - X Games Theme,2495
2020-05-15 05:44,Robin Schulz,In Your Eyes (feat. Alida),1845
2020-05-15 05:44,KYLE,Don't Wanna Fall In Love,1397
2020-05-15 05:44,INZO,Overthinker,11829
2020-05-15 05:44,Flosstradamus,Soundclash,1557
2020-05-15 05:44,Grant,Starship,18186
2020-05-15 05:44,Disclosure,You & Me - Flume Remix,15946
2020-05-15 05:44,Flume,Rushing Back - Instrumental,1024
2020-05-15 05:44,Labrinth,Still Don't Know My Name,1397
2020-05-15 05:45,Big Wild,When I Get There,7498
2020-05-15 05:45,INZO,Overthinker,1141
2020-05-15 05:45,Disclosure,You & Me - Flume Remix,8032
2020-05-15 05:45,Flume,The Difference,9535
2020-05-15 05:45,GRiZ,Griztronics,14111
2020-05-15 05:45,NGHTMRE,GUD VIBRATIONS,17866
2020-05-15 05:46,Depeche Mode,Enjoy the Silence - Single Mix,14944
2020-05-15 05:46,Kygo,Freedom,5546
2020-05-15 05:46,Tones And I,Dance Monkey,1909
2020-05-15 05:46,Third Eye Blind,Never Let You Go - 2008 Remaster,11520
2020-05-15 05:46,ayokay,Kings of Summer,5290
2020-05-15 05:46,RL Grime,Atoms - Said the Sky Remix,10090
2020-05-15 05:47,BENEE,Afterlife,27861
2020-05-15 05:47,James Bay,Us,9034
2020-05-15 05:47,King Princess,1950,10090
2020-05-15 05:48,Kodaline,Brother,21493
2020-05-15 05:48,BROCKHAMPTON,BLEACH,18570
2020-05-15 05:48,Ella Eyre,We Don't Have To Take Our Clothes Off,22368
2020-05-15 05:48,Dominic Fike,Açaí Bowl,15946
2020-05-15 05:49,Twenty One Pilots,Migraine,10933
2020-05-15 05:49,Ruel,Dazed & Confused,14528
2020-05-15 05:49,COIN,Malibu 1992,14154
2020-05-15 05:49,Matoma,Sunday Morning (feat. Josie Dunne),18613
2020-05-15 05:50,What So Not,High You Are,5781
2020-05-15 05:50,Little Image,WORTH IT,13429
2020-05-15 05:50,Glass Animals,Season 2 Episode 3,17365
2020-05-15 05:52,Lady Gaga,Million Reasons,1109
2020-05-15 05:52,Aquilo,Now & Here,118368
2020-05-15 05:52,Grace VanderWaal,Moonlight,1408
2020-05-15 05:52,Troye Sivan,Seventeen,2144
2020-05-15 05:52,Jon Bellion,iRobot,586
2020-05-15 05:52,Jon Bellion,Run Wild,1194
2020-05-15 05:52,Lady Gaga,Joanne,970
2020-05-15 05:52,Ariana Grande,breathin,778
2020-05-15 05:56,Finn,In Luv with U,9535
2020-05-15 05:56,Roar,I Can't Handle Change,1664
2020-05-15 05:56,Lady Gaga,Always Remember Us This Way,7402
2020-05-15 05:56,MEDUZA,Lose Control,2304
2020-05-15 05:56,Steve Lacy,Dark Red,1930
2020-05-15 05:56,Frank Ocean,Chanel,4608
2020-05-15 05:56,Kesh Kesh,Vibin',4320
2020-05-15 05:56,Doja Cat,Juicy,1920
2020-05-15 05:57,Kris Yute,I Did It,3701
2020-05-15 05:57,Joji,SLOW DANCING IN THE DARK,17141
2020-05-15 05:57,BENEE,Supalonely,6442
2020-05-15 05:57,Migos,Danger (with Migos & Marshmello),6826
2020-05-15 05:57,Llusion,walk but in a garden,7050
2020-05-15 05:57,Lovely Peaches,Burnin' N' Itchin' - Ryanning Remix,2431
2020-05-15 05:57,KYLE,Don't Wanna Fall In Love,1738
2020-05-15 05:57,24kGoldn,CITY OF ANGELS,11349
2020-05-15 05:57,Superorganism,Something For Your M.I.N.D.,4810
2020-05-15 05:58,Doja Cat,Say So,4341
2020-05-15 05:58,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),9045
2020-05-15 05:58,BROCKHAMPTON,SUGAR,2549
2020-05-15 05:59,24kGoldn,VALENTINO,33717
2020-05-15 06:05,Euphoria (Music from the HBO Original Series),Labrinth - I've Never Felt So Alone (Interlude - Euphoria Version),32288
2020-05-15 06:05,Loud Luxury,Body,25728
2020-05-15 06:05,Childish Gambino,This Is America,1962
2020-05-15 06:06,Doja Cat,Boss Bitch,5631
2020-05-15 06:06,SAINt JHN,Roses - Imanbek Remix,5514
2020-05-15 06:06,Tyga,Bored In The House,4896
2020-05-15 06:06,Alesso,Heroes (we could be),11317
2020-05-15 06:06,J. Cole,KOD,12736
2020-05-15 06:07,Declan McKenna,Why Do You Feel So Down,5418
2020-05-15 06:07,Hippo Campus,Suicide Saturday,12127
2020-05-15 06:07,Adam Gray,Numb,5429
2020-05-15 06:07,Surfaces,Heaven Falls / Fall on Me,8608
2020-05-15 06:07,Milky Chance,Alive,2890
2020-05-15 06:07,NGHTMRE,FEELING GUD,25333
2020-05-15 06:07,Miniature Tigers,Like or Like Like,6602
2020-05-15 06:14,Rex Orange County,It's Not The Same Anymore,11317
2020-05-15 06:15,Frank Ocean,Ivy,3487
2020-05-15 06:15,Lord Huron,Love Like Ghosts,19285
2020-05-15 06:15,Oh Wonder,All We Do,7157
2020-05-15 06:15,Nicki Minaj,Pills N Potions,6037
2020-05-15 06:16,Lennon Stella,Kissing Other People,11967
2020-05-15 06:29,Alec Benjamin,Outrunning Karma,57418
2020-05-15 06:30,Labrinth,Where The Wild Things,21130
2020-05-15 06:30,Wild Child,Crazy Bird,6848
2020-05-15 06:30,Labrinth,Like A Movie,5557
2020-05-15 06:30,Labrinth,Where The Wild Things,14133
2020-05-15 06:31,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",2634
2020-05-15 06:31,Kygo,Fragile,15573
2020-05-15 06:31,Labrinth,All For Us - from the HBO Original Series Euphoria,40480
2020-05-15 06:32,Labrinth,Mount Everest,2218
2020-05-15 06:32,Sia,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",4383
2020-05-15 06:33,Frank Ocean,Chanel,1109
2020-05-15 06:33,Sia,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",101823
2020-05-15 06:34,Frank Ocean,Lost,618
2020-05-15 06:34,Frank Ocean,Start,6880
2020-05-15 06:34,Frank Ocean,Nights,15018
2020-05-15 06:34,Frank Ocean,Godspeed,10325
2020-05-15 06:34,Frank Ocean,Thinkin Bout You,12341
2020-05-15 06:34,Frank Ocean,White,3925
2020-05-15 06:35,girl in red,girls,2816
2020-05-15 06:35,Frank Ocean,Fertilizer,25706
2020-05-15 06:35,Charli XCX,enemy,11125
2020-05-15 06:35,girl in red,i wanna be your girlfriend,2549
2020-05-15 06:35,girl in red,we fell in love in october,6293
2020-05-15 06:35,The 1975,Guys,25429
2020-05-15 06:35,girl in red,Say It - Spotify Studio Oyster Recording,4064
2020-05-15 06:36,Khaled,Delali,8234
2020-05-15 06:36,Sofi Tukker,House Arrest,7104
2020-05-15 06:36,girl in red,midnight love,8202
2020-05-15 06:36,Lennon Stella,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,21898
2020-05-15 06:37,Frank Ocean,Sierra Leone,51530
2020-05-15 06:38,Frank Ocean,Sweet Life,60256
2020-05-15 06:41,Frank Ocean,Pink Matter,175914
2020-05-15 06:43,Frank Ocean,Pink + White,124597
2020-05-15 06:45,Frank Ocean,Forrest Gump,142442
2020-05-15 06:46,Frank Ocean,Solo (Reprise),22005
2020-05-15 06:47,Frank Ocean,DHL,87071
2020-05-15 17:38,Frank Ocean,In My Room,55195
2020-05-15 18:08,Doja Cat,Say So (feat. Nicki Minaj),25920
2020-05-15 18:12,Jack Johnson,Questions,248946
2020-05-15 18:13,Plain White T's,Hey There Delilah,35807
2020-05-15 18:34,Alec Benjamin,Demons,84160
2020-05-15 18:37,Lennon Stella,Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album,160289
2020-05-15 18:38,Bad Suns,Unstable,97683
2020-05-15 18:41,Noah Cyrus,Young & Sad,190182
2020-05-15 18:45,Kygo,Lose Somebody,199549
2020-05-15 18:47,Robin Schulz,In Your Eyes (feat. Alida) - Clean Bandit Remix,178151
2020-05-15 18:51,Legwurk,Home,195055
2020-05-15 18:54,Sia,Saved My Life,235531
2020-05-15 18:57,Mumford & Sons,Forever - Garage Version,1741
2020-05-15 18:57,Declan McKenna,The Key to Life on Earth (TSHA Remix),155581
2020-05-15 19:00,Peach Face,Lady Bird,153739
2020-05-15 19:04,Hope Waidley,It Rains In Michigan,261016
2020-05-15 19:06,Valley,There's Still A Light In The House - Chill Mix,159423
2020-05-15 19:09,Dempsey Hope,When I Wake Up,144214
2020-05-15 19:11,asking for a friend,Dream Boat,151711
2020-05-15 19:13,Khalid,Eleven (feat. Summer Walker),135433
2020-05-15 19:17,The Outfield,Your Love,222960
2020-05-15 19:19,M83,Midnight City,141685
2020-05-15 19:23,The Score,Oh My Love,196162
2020-05-15 19:25,Tiësto,Jackie Chan,143174
2020-05-15 19:25,Tiësto,Jackie Chan,2832
2020-05-15 19:29,Queen,Don't Stop Me Now - 2011 Mix,209413
2020-05-15 19:31,Wes Walker,Jordan Belfort,5974
2020-05-15 19:31,Dua Lipa,Blow Your Mind (Mwah),178583
2020-05-15 19:34,Two Door Cinema Club,Undercover Martyn,167773
2020-05-15 19:37,Backstreet Boys,I Want It That Way,169542
2020-05-15 19:40,The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",188960
2020-05-15 19:44,alt-J,Breezeblocks,227080
2020-05-15 19:47,Dominic Fike,3 Nights,177666
2020-05-15 19:51,Wild Child,Crazy Bird,241266
2020-05-15 19:54,Tame Impala,The Less I Know The Better,216320
2020-05-15 20:01,fun.,Some Nights,277040
2020-05-15 20:05,Dua Lipa,New Rules,209320
2020-05-15 20:08,The Boyboy West Coast,U Was At The Club (Bottoms Up),38946
2020-05-15 20:08,Labrinth,All For Us - from the HBO Original Series Euphoria,192986
2020-05-15 20:09,Hozier,Take Me to Church,17322
2020-05-15 20:12,Matoma,False Alarm,211649
2020-05-15 20:34,The Beatles,Penny Lane - Stereo Mix 2017,10089
2020-05-15 20:34,Matoma,False Alarm,12619
2020-05-15 20:39,Paul McCartney,Uncle Albert / Admiral Halsey - Medley / Remastered 2012,295146
2020-05-15 20:39,RL Grime,Atoms - Said the Sky Remix,13770
2020-05-15 20:43,Electric Guest,Oh Devil,217586
2020-05-15 20:50,Glass Animals,Season 2 Episode 3,243509
2020-05-15 20:53,Jon Bellion,Blu,183344
2020-05-15 20:58,Jon Bellion,JT,268466
2020-05-15 21:00,COIN,Malibu 1992,12354
